datetime_stamp,Machine_Id,Plant_Id,Vibration_Level,Motor_Temperature,Oil_Pressure,Power_Consumption,Throughput,Bearing_Wear_Index
2025-08-29 00:00:00,CR-145,PL-01,3.24,62.13,10.25,456.36,294.86,13.39
2025-08-14 11:00:00,CR-116,PL-04,1.59,69.76,12.19,473.45,307.75,15.9
2025-08-01 16:00:00,CR-133,PL-02,3.92,70.9,14.02,509.52,264.08,24.16
2025-08-22 10:00:00,CR-132,PL-01,3.97,60.66,11.88,474.33,312.98,18.18
2025-08-22 10:00:00,CR-112,PL-03,3.93,64.74,12.03,422.9,337.77,23.64
2025-08-21 11:00:00,CR-104,PL-02,4.31,66.75,12.66,489.35,302.19,22.56
2025-08-03 06:00:00,CR-106,PL-02,3.96,71.26,11.95,417.14,293.37,13.5
2025-08-16 22:00:00,CR-122,PL-05,2.74,72.69,11.82,451.41,311.24,20.07
2025-08-26 21:00:00,CR-150,PL-05,4.9,67.89,9.93,493.75,289.57,24.78
2025-08-02 13:00:00,CR-105,PL-02,4.92,74.17,12.22,404.03,296.86,21.4
2025-08-26 00:00:00,CR-127,PL-04,5.75,75.01,10.71,480.22,278.33,22.91
2025-08-16 10:00:00,CR-123,PL-04,1.49,65.83,11.0,447.21,336.4,13.33
2025-08-04 13:00:00,CR-149,PL-05,4.02,62.46,11.94,475.8,322.29,20.78
2025-08-08 23:00:00,CR-107,PL-04,16.44,101.93,5.9,750.21,134.26,82.85
2025-08-08 19:00:00,CR-139,PL-01,5.33,68.52,12.72,461.17,311.87,34.09
2025-08-16 21:00:00,CR-121,PL-05,4.78,65.76,12.16,454.18,286.98,22.12
2025-08-16 01:00:00,CR-134,PL-03,4.54,74.41,12.48,413.89,342.32,24.05
2025-08-23 01:00:00,CR-107,PL-04,3.68,74.76,11.29,455.82,332.0,14.5
2025-08-26 07:00:00,CR-101,PL-01,4.64,62.66,12.15,442.26,311.21,20.25
2025-08-04 05:00:00,CR-143,PL-05,2.11,67.27,10.74,407.66,305.27,9.97
2025-08-10 19:00:00,CR-134,PL-04,4.39,72.78,12.09,450.69,267.33,13.77
2025-08-13 17:00:00,CR-150,PL-02,4.07,65.52,11.28,418.57,297.94,7.91
2025-08-25 13:00:00,CR-140,PL-04,5.35,68.79,13.58,415.94,310.82,18.5
2025-08-21 20:00:00,CR-120,PL-04,2.61,59.3,10.6,472.48,292.94,23.67
2025-08-07 08:00:00,CR-150,PL-02,4.12,68.5,12.97,442.81,353.42,18.57
2025-08-30 10:00:00,CR-110,PL-02,3.0,72.19,11.32,482.38,284.81,21.38
2025-08-08 19:00:00,CR-116,PL-01,4.14,62.43,11.25,419.88,294.3,15.79
2025-08-16 03:00:00,CR-117,PL-03,3.64,65.63,13.63,505.0,306.55,16.77
2025-08-02 05:00:00,CR-149,PL-05,4.3,75.89,10.87,403.53,331.05,18.34
2025-08-15 16:00:00,CR-106,PL-05,5.02,70.85,12.07,422.3,317.45,15.32
2025-08-28 09:00:00,CR-104,PL-02,5.95,67.17,13.1,433.39,305.8,16.96
2025-08-23 07:00:00,CR-137,PL-03,17.97,99.99,3.72,769.65,144.01,60.63
2025-08-13 23:00:00,CR-122,PL-04,3.54,68.43,10.25,496.71,277.33,13.88
2025-08-17 06:00:00,CR-138,PL-03,4.35,74.77,11.7,412.53,279.2,15.55
2025-08-29 01:00:00,CR-119,PL-03,4.14,67.11,11.42,481.67,272.54,27.6
2025-08-14 18:00:00,CR-104,PL-02,5.98,68.34,12.87,460.53,294.12,7.15
2025-08-07 05:00:00,CR-110,PL-03,3.63,67.04,12.26,404.54,342.28,24.49
2025-08-25 15:00:00,CR-133,PL-05,3.8,65.59,11.7,417.56,308.17,16.93
2025-08-14 22:00:00,CR-140,PL-03,3.63,75.1,13.35,434.58,309.48,19.23
2025-08-07 01:00:00,CR-129,PL-05,4.6,69.32,14.66,473.61,292.13,14.23
2025-08-21 17:00:00,CR-128,PL-03,2.0,73.08,12.68,450.42,314.91,9.88
2025-08-30 01:00:00,CR-133,PL-01,3.72,71.16,12.86,434.72,276.36,8.84
2025-08-16 17:00:00,CR-118,PL-03,2.48,66.69,10.95,448.63,280.59,22.91
2025-08-05 00:00:00,CR-107,PL-03,2.69,73.77,12.31,424.17,287.09,16.67
2025-08-15 10:00:00,CR-112,PL-04,3.0,71.59,12.42,443.61,293.26,10.29
2025-08-04 10:00:00,CR-144,PL-04,4.42,62.5,12.96,434.98,312.58,23.5
2025-08-24 04:00:00,CR-150,PL-03,4.39,73.11,11.51,444.8,309.32,20.96
2025-08-17 12:00:00,CR-148,PL-03,3.97,66.05,12.3,473.65,327.92,19.35
2025-08-12 00:00:00,CR-104,PL-05,3.39,66.77,13.35,449.52,290.11,16.93
2025-08-05 19:00:00,CR-131,PL-04,4.81,66.73,10.95,451.03,315.88,20.23
2025-08-26 09:00:00,CR-129,PL-05,4.77,58.87,12.24,481.73,333.93,14.65
2025-08-11 06:00:00,CR-136,PL-03,3.59,69.43,9.48,446.15,300.54,13.85
2025-08-27 23:00:00,CR-109,PL-03,6.12,66.59,13.29,448.28,297.18,17.03
2025-08-13 17:00:00,CR-133,PL-05,2.82,60.28,11.76,470.57,282.26,26.67
2025-08-15 23:00:00,CR-150,PL-01,4.12,70.11,11.74,460.47,290.77,19.13
2025-08-06 05:00:00,CR-108,PL-04,18.95,114.22,2.04,792.4,118.8,68.65
2025-08-15 21:00:00,CR-111,PL-03,4.24,64.28,12.99,442.75,265.92,16.59
2025-08-21 05:00:00,CR-132,PL-03,4.4,66.83,12.18,457.05,299.55,20.12
2025-08-05 18:00:00,CR-122,PL-03,5.19,65.92,8.94,428.96,305.18,20.98
2025-08-15 23:00:00,CR-140,PL-04,14.66,108.85,4.76,620.53,137.54,79.01
2025-08-26 17:00:00,CR-130,PL-01,2.1,63.59,12.07,410.24,313.25,24.93
2025-08-15 14:00:00,CR-120,PL-01,4.12,67.18,13.08,476.41,294.15,17.48
2025-08-19 06:00:00,CR-118,PL-04,2.27,73.23,12.0,484.92,266.32,17.42
2025-08-18 06:00:00,CR-127,PL-05,5.29,71.54,13.19,436.99,334.57,28.69
2025-08-19 01:00:00,CR-117,PL-04,4.68,78.46,12.05,417.41,295.01,20.68
2025-08-02 02:00:00,CR-137,PL-04,3.05,71.63,12.75,438.74,297.76,21.38
2025-08-23 18:00:00,CR-121,PL-04,4.05,77.62,12.51,472.6,313.42,17.5
2025-08-01 21:00:00,CR-125,PL-03,4.62,74.26,12.83,464.55,282.17,13.34
2025-08-17 04:00:00,CR-119,PL-04,3.3,59.15,11.18,409.32,279.62,20.85
2025-08-16 18:00:00,CR-128,PL-02,2.58,70.11,12.24,467.28,294.18,16.28
2025-08-06 17:00:00,CR-150,PL-05,4.62,65.98,14.04,429.65,359.28,28.24
2025-08-06 12:00:00,CR-133,PL-03,3.41,73.44,12.82,461.81,279.44,16.81
2025-08-25 05:00:00,CR-136,PL-03,2.94,67.06,13.04,450.49,269.21,18.91
2025-08-30 13:00:00,CR-137,PL-04,3.85,73.26,10.94,401.52,327.82,25.95
2025-08-21 07:00:00,CR-115,PL-02,5.02,74.03,12.14,474.41,326.46,20.11
2025-08-24 21:00:00,CR-148,PL-04,4.14,70.07,13.28,451.49,287.57,19.13
2025-08-04 20:00:00,CR-137,PL-01,4.38,77.75,11.99,452.59,285.6,28.59
2025-08-07 05:00:00,CR-146,PL-04,5.44,74.0,12.05,375.18,291.69,23.11
2025-08-26 18:00:00,CR-135,PL-01,3.23,72.24,11.98,461.71,271.69,16.4
2025-08-26 05:00:00,CR-122,PL-05,2.4,72.03,13.48,482.86,268.38,17.45
2025-08-12 00:00:00,CR-101,PL-04,4.07,66.24,11.79,458.78,290.87,12.0
2025-08-02 23:00:00,CR-133,PL-05,4.14,69.67,13.48,437.73,298.43,10.77
2025-08-21 22:00:00,CR-123,PL-02,3.23,76.74,12.52,472.82,333.65,16.92
2025-08-25 04:00:00,CR-149,PL-03,3.68,66.58,11.93,474.51,300.64,19.34
2025-08-17 12:00:00,CR-107,PL-05,5.57,70.76,11.31,413.36,315.87,21.63
2025-08-22 14:00:00,CR-115,PL-01,5.54,72.76,11.13,452.69,297.94,13.15
2025-08-30 01:00:00,CR-104,PL-04,4.64,71.22,12.12,480.86,287.89,21.95
2025-08-20 16:00:00,CR-136,PL-05,4.24,72.96,12.71,465.9,282.19,18.09
2025-08-26 02:00:00,CR-106,PL-05,3.55,72.58,11.26,490.91,321.62,22.27
2025-08-13 02:00:00,CR-106,PL-02,4.18,70.64,11.18,408.24,309.68,17.32
2025-08-23 22:00:00,CR-135,PL-03,2.89,78.05,12.97,532.22,307.63,16.22
2025-08-09 13:00:00,CR-146,PL-04,3.12,76.26,10.92,424.27,297.21,14.9
2025-08-08 01:00:00,CR-115,PL-05,5.43,74.24,12.22,437.6,289.44,14.85
2025-08-01 10:00:00,CR-146,PL-05,4.14,78.12,12.58,440.37,296.1,17.45
2025-08-02 22:00:00,CR-144,PL-03,2.55,61.5,12.4,429.65,315.59,20.79
2025-08-29 13:00:00,CR-117,PL-02,5.68,56.14,11.53,437.61,282.35,20.63
2025-08-24 18:00:00,CR-118,PL-02,4.57,69.94,13.95,432.82,308.76,17.84
2025-08-09 14:00:00,CR-118,PL-05,3.82,73.88,10.53,453.39,331.51,19.42
2025-08-26 12:00:00,CR-109,PL-02,3.0,70.9,12.35,415.2,300.27,18.22
2025-08-21 05:00:00,CR-106,PL-05,5.01,69.66,12.76,461.19,288.49,18.83
2025-08-11 11:00:00,CR-114,PL-05,4.16,67.12,11.27,496.25,324.42,15.94
2025-08-04 05:00:00,CR-112,PL-02,3.5,68.57,11.64,444.49,307.28,13.76
2025-08-26 17:00:00,CR-108,PL-05,4.53,61.6,11.61,431.47,315.35,23.32
2025-08-22 11:00:00,CR-145,PL-01,3.5,69.78,11.79,440.91,283.67,23.64
2025-08-17 12:00:00,CR-147,PL-02,4.9,58.09,12.61,407.83,310.67,16.71
2025-08-29 22:00:00,CR-128,PL-02,4.39,69.73,13.47,491.4,293.57,14.94
2025-08-06 00:00:00,CR-104,PL-01,3.81,72.14,11.26,426.1,293.47,7.74
2025-08-28 18:00:00,CR-145,PL-04,3.97,71.82,10.86,476.39,264.2,12.67
2025-08-07 04:00:00,CR-129,PL-02,2.87,65.91,11.77,444.15,274.48,18.62
2025-08-26 04:00:00,CR-127,PL-05,3.38,62.54,10.33,467.79,302.62,14.0
2025-08-12 12:00:00,CR-112,PL-05,5.64,63.85,12.11,466.9,323.48,17.37
2025-08-24 22:00:00,CR-146,PL-01,4.98,61.88,10.79,459.45,326.64,17.3
2025-08-03 10:00:00,CR-123,PL-02,3.66,62.49,10.76,463.01,320.22,22.21
2025-08-31 00:00:00,CR-113,PL-02,3.44,71.7,11.3,440.42,299.43,18.22
